query,input,车辆候选列表,sysSessionId,output,appName,车型组合,category,category正确答案,mode,mode正确答案
龙华星河COCO City打的22-25元建议错峰出行,"[{""content"":""# 用户需求：\n龙华星河COCO City打的22-25元建议错峰出行\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""龙华星河COCO City打的22-25元建议错峰出行\""}""}]",,sessionId20250606lhx0063,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 22, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
深圳机场码头坐车预算20元内要确认计价方式,"[{""content"":""# 用户需求：\n深圳机场码头坐车预算20元内要确认计价方式\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳机场码头坐车预算20元内要确认计价方式\""}""}]",,sessionId20250606lhx0064,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
坪山燕子湖打车不超过16元记得要求司机打表,"[{""content"":""# 用户需求：\n坪山燕子湖打车不超过16元记得要求司机打表\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""坪山燕子湖打车不超过16元记得要求司机打表\""}""}]",,sessionId20250606lhx0065,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
华侨城欢乐海岸车费180元可接受但建议拼车,"[{""content"":""# 用户需求：\n华侨城欢乐海岸车费180元可接受但建议拼车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""华侨城欢乐海岸车费180元可接受但建议拼车\""}""}]",,sessionId20250606lhx0066,"```json
[{""app"": ""无"", ""category"": ""可以接受拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 180, ""price_max"": 180, ""fast"": false}]
```",未知,[],,无,,无
盐田港保税区打的38元左右要确认是否走快速路,"[{""content"":""# 用户需求：\n盐田港保税区打的38元左右要确认是否走快速路\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""盐田港保税区打的38元左右要确认是否走快速路\""}""}]",,sessionId20250606lhx0067,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 38, ""price_max"": 38, ""fast"": false}]
```",未知,[],,无,,无
深圳湾超级总部打车价格85元以上需明确目的地,"[{""content"":""# 用户需求：\n深圳湾超级总部打车价格85元以上需明确目的地\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳湾超级总部打车价格85元以上需明确目的地\""}""}]",,sessionId20250606lhx0068,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 85, ""price_max"": 100000, ""fast"": false}]
```",未知,[],,无,,无
大梅沙奥特莱斯坐车预算50-55元要留缓冲时间,"[{""content"":""# 用户需求：\n大梅沙奥特莱斯坐车预算50-55元要留缓冲时间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""大梅沙奥特莱斯坐车预算50-55元要留缓冲时间\""}""}]",,sessionId20250606lhx0069,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 50, ""price_max"": 55, ""fast"": false}]
```",未知,[],,无,,无
坪山高铁站车费58元上下浮动建议提前预约车辆,"[{""content"":""# 用户需求：\n坪山高铁站车费58元上下浮动建议提前预约车辆\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""坪山高铁站车费58元上下浮动建议提前预约车辆\""}""}]",,sessionId20250606lhx0070,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 58, ""price_max"": 58, ""fast"": false}]
```",未知,[],,无,,无
龙岗万达广场打车30元内注意避开拥堵路段,"[{""content"":""# 用户需求：\n龙岗万达广场打车30元内注意避开拥堵路段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""龙岗万达广场打车30元内注意避开拥堵路段\""}""}]",,sessionId20250606lhx0071,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
深圳湾体育中心坐车费用95元左右要看时段,"[{""content"":""# 用户需求：\n深圳湾体育中心坐车费用95元左右要看时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳湾体育中心坐车费用95元左右要看时段\""}""}]",,sessionId20250606lhx0072,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 95, ""price_max"": 95, ""fast"": false}]
```",未知,[],,无,,无
华强北预算12元上下打车记得检查计价器,"[{""content"":""# 用户需求：\n华强北预算12元上下打车记得检查计价器\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""华强北预算12元上下打车记得检查计价器\""}""}]",,sessionId20250606lhx0073,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
盐田壹海城车费25-28元区间建议平台比价,"[{""content"":""# 用户需求：\n盐田壹海城车费25-28元区间建议平台比价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""盐田壹海城车费25-28元区间建议平台比价\""}""}]",,sessionId20250606lhx0074,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
坪山中心公园坐车20元上下要确认具体上车点,"[{""content"":""# 用户需求：\n坪山中心公园坐车20元上下要确认具体上车点\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""坪山中心公园坐车20元上下要确认具体上车点\""}""}]",,sessionId20250606lhx0075,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
北京南站到国贸三期车费必须严格15元整,"[{""content"":""# 用户需求：\n北京南站到国贸三期车费必须严格15元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京南站到国贸三期车费必须严格15元整\""}""}]",,sessionId20250606lhx0076,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
上海虹桥机场到静安寺打车预算卡死38元不议价,"[{""content"":""# 用户需求：\n上海虹桥机场到静安寺打车预算卡死38元不议价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海虹桥机场到静安寺打车预算卡死38元不议价\""}""}]",,sessionId20250606lhx0077,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 38, ""price_max"": 38, ""fast"": false}]
```",未知,[],,无,,无
广州塔到白云机场费用不超过65元需确认路线,"[{""content"":""# 用户需求：\n广州塔到白云机场费用不超过65元需确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州塔到白云机场费用不超过65元需确认路线\""}""}]",,sessionId20250606lhx0078,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 65, ""fast"": false}]
```",未知,[],,无,,无
深圳福田CBD到宝安机场车费只能接受45元整,"[{""content"":""# 用户需求：\n深圳福田CBD到宝安机场车费只能接受45元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳福田CBD到宝安机场车费只能接受45元整\""}""}]",,sessionId20250606lhx0079,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 45, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
成都春熙路到双流机场价格锁定25元含高速费,"[{""content"":""# 用户需求：\n成都春熙路到双流机场价格锁定25元含高速费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都春熙路到双流机场价格锁定25元含高速费\""}""}]",,sessionId20250606lhx0080,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
杭州西湖到萧山机场费用严格55元要打表计价,"[{""content"":""# 用户需求：\n杭州西湖到萧山机场费用严格55元要打表计价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州西湖到萧山机场费用严格55元要打表计价\""}""}]",,sessionId20250606lhx0081,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 55, ""price_max"": 55, ""fast"": false}]
```",未知,[],,无,,无
南京新街口到禄口机场最高接受40元车费,"[{""content"":""# 用户需求：\n南京新街口到禄口机场最高接受40元车费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京新街口到禄口机场最高接受40元车费\""}""}]",,sessionId20250606lhx0082,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
重庆解放碑到江北机场要求费用等于30元整,"[{""content"":""# 用户需求：\n重庆解放碑到江北机场要求费用等于30元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆解放碑到江北机场要求费用等于30元整\""}""}]",,sessionId20250606lhx0083,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 30, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
西安钟楼到咸阳机场预算50元内需确认时段,"[{""content"":""# 用户需求：\n西安钟楼到咸阳机场预算50元内需确认时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安钟楼到咸阳机场预算50元内需确认时段\""}""}]",,sessionId20250606lhx0084,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
武汉光谷到天河机场车费必须低于35元,"[{""content"":""# 用户需求：\n武汉光谷到天河机场车费必须低于35元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉光谷到天河机场车费必须低于35元\""}""}]",,sessionId20250606lhx0085,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
长沙五一广场到黄花机场价格刚好28元整,"[{""content"":""# 用户需求：\n长沙五一广场到黄花机场价格刚好28元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙五一广场到黄花机场价格刚好28元整\""}""}]",,sessionId20250606lhx0086,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
苏州拙政园到上海虹桥站费用不超过80元,"[{""content"":""# 用户需求：\n苏州拙政园到上海虹桥站费用不超过80元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州拙政园到上海虹桥站费用不超过80元\""}""}]",,sessionId20250606lhx0087,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 80, ""fast"": false}]
```",未知,[],,无,,无
郑州东站到CBD会展中心预算固定22元,"[{""content"":""# 用户需求：\n郑州东站到CBD会展中心预算固定22元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州东站到CBD会展中心预算固定22元\""}""}]",,sessionId20250606lhx0088,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 22, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
天津滨海机场到意式风情街最高28元车费,"[{""content"":""# 用户需求：\n天津滨海机场到意式风情街最高28元车费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津滨海机场到意式风情街最高28元车费\""}""}]",,sessionId20250606lhx0089,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
厦门鼓浪屿到高崎机场价格必须18元整,"[{""content"":""# 用户需求：\n厦门鼓浪屿到高崎机场价格必须18元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门鼓浪屿到高崎机场价格必须18元整\""}""}]",,sessionId20250606lhx0090,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
青岛五四广场到流亭机场车费卡死35元,"[{""content"":""# 用户需求：\n青岛五四广场到流亭机场车费卡死35元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛五四广场到流亭机场车费卡死35元\""}""}]",,sessionId20250606lhx0091,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
珠海长隆到金湾机场费用限制60元整,"[{""content"":""# 用户需求：\n珠海长隆到金湾机场费用限制60元整\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""珠海长隆到金湾机场费用限制60元整\""}""}]",,sessionId20250606lhx0092,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 60, ""price_max"": 60, ""fast"": false}]
```",未知,[],,无,,无
佛山祖庙到广州白云机场不超过45元,"[{""content"":""# 用户需求：\n佛山祖庙到广州白云机场不超过45元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""佛山祖庙到广州白云机场不超过45元\""}""}]",,sessionId20250606lhx0093,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
东莞松山湖到深圳北站价格等于25元,"[{""content"":""# 用户需求：\n东莞松山湖到深圳北站价格等于25元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""东莞松山湖到深圳北站价格等于25元\""}""}]",,sessionId20250606lhx0094,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
沈阳中街到桃仙机场费用严格25元内,"[{""content"":""# 用户需求：\n沈阳中街到桃仙机场费用严格25元内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳中街到桃仙机场费用严格25元内\""}""}]",,sessionId20250606lhx0095,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
济南大明湖到遥墙机场最高30元预算,"[{""content"":""# 用户需求：\n济南大明湖到遥墙机场最高30元预算\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""济南大明湖到遥墙机场最高30元预算\""}""}]",,sessionId20250606lhx0096,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
福州三坊七巷到长乐机场车费必须22元,"[{""content"":""# 用户需求：\n福州三坊七巷到长乐机场车费必须22元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""福州三坊七巷到长乐机场车费必须22元\""}""}]",,sessionId20250606lhx0097,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 22, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
合肥政务区到新桥机场价格限制35元,"[{""content"":""# 用户需求：\n合肥政务区到新桥机场价格限制35元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""合肥政务区到新桥机场价格限制35元\""}""}]",,sessionId20250606lhx0098,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
昆明滇池到长水机场不能超40元,"[{""content"":""# 用户需求：\n昆明滇池到长水机场不能超40元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""昆明滇池到长水机场不能超40元\""}""}]",,sessionId20250606lhx0099,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
南宁万象城到吴圩机场预算固定28元,"[{""content"":""# 用户需求：\n南宁万象城到吴圩机场预算固定28元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南宁万象城到吴圩机场预算固定28元\""}""}]",,sessionId20250606lhx0100,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
从南京南站打车到新街口地铁站开会，价格7元左右建议提前确认路线,"[{""content"":""# 用户需求：\n从南京南站打车到新街口地铁站开会，价格7元左右建议提前确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从南京南站打车到新街口地铁站开会，价格7元左右建议提前确认路线\""}""}]",,sessionId20250606lhx0101,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 7, ""fast"": false}]
```",未知,[],,无,,无
预算15元以内从北京朝阳区国贸大厦坐车到首都国际机场T3航站楼要打表计价,"[{""content"":""# 用户需求：\n预算15元以内从北京朝阳区国贸大厦坐车到首都国际机场T3航站楼要打表计价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预算15元以内从北京朝阳区国贸大厦坐车到首都国际机场T3航站楼要打表计价\""}""}]",,sessionId20250606lhx0102,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
去萧山国际机场出发层开会的话，杭州西湖断桥打车费用不超过20元合理,"[{""content"":""# 用户需求：\n去萧山国际机场出发层开会的话，杭州西湖断桥打车费用不超过20元合理\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""去萧山国际机场出发层开会的话，杭州西湖断桥打车费用不超过20元合理\""}""}]",,sessionId20250606lhx0103,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
广州天河体育中心打的到白云机场B区，车费大约25元要看具体时段,"[{""content"":""# 用户需求：\n广州天河体育中心打的到白云机场B区，车费大约25元要看具体时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州天河体育中心打的到白云机场B区，车费大约25元要看具体时段\""}""}]",,sessionId20250606lhx0104,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
价格30元上下从上海陆家嘴环形天桥打车到虹桥枢纽2号航站楼需确认路线,"[{""content"":""# 用户需求：\n价格30元上下从上海陆家嘴环形天桥打车到虹桥枢纽2号航站楼需确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""价格30元上下从上海陆家嘴环形天桥打车到虹桥枢纽2号航站楼需确认路线\""}""}]",,sessionId20250606lhx0105,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 30, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
成都春熙路IFS熊猫雕塑坐车去双流机场T2，预估35元之内含高速费需确认,"[{""content"":""# 用户需求：\n成都春熙路IFS熊猫雕塑坐车去双流机场T2，预估35元之内含高速费需确认\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都春熙路IFS熊猫雕塑坐车去双流机场T2，预估35元之内含高速费需确认\""}""}]",,sessionId20250606lhx0106,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
深圳福田COCOPark打车到宝安机场国内到达厅，花费40元以内建议错峰出行,"[{""content"":""# 用户需求：\n深圳福田COCOPark打车到宝安机场国内到达厅，花费40元以内建议错峰出行\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳福田COCOPark打车到宝安机场国内到达厅，花费40元以内建议错峰出行\""}""}]",,sessionId20250606lhx0107,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
西安钟鼓楼广场坐车到咸阳机场交通中心，车资不超过45元要提前预约车辆,"[{""content"":""# 用户需求：\n西安钟鼓楼广场坐车到咸阳机场交通中心，车资不超过45元要提前预约车辆\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安钟鼓楼广场坐车到咸阳机场交通中心，车资不超过45元要提前预约车辆\""}""}]",,sessionId20250606lhx0108,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
预算50元左右从重庆洪崖洞景区入口打车到江北机场网约车专区记得索要发票,"[{""content"":""# 用户需求：\n预算50元左右从重庆洪崖洞景区入口打车到江北机场网约车专区记得索要发票\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预算50元左右从重庆洪崖洞景区入口打车到江北机场网约车专区记得索要发票\""}""}]",,sessionId20250606lhx0109,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""网约车"", ""price"": true, ""price_min"": 50, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
苏州东方之门地铁站打的到苏南硕放机场停车场，费用7-9元建议平台叫车,"[{""content"":""# 用户需求：\n苏州东方之门地铁站打的到苏南硕放机场停车场，费用7-9元建议平台叫车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州东方之门地铁站打的到苏南硕放机场停车场，费用7-9元建议平台叫车\""}""}]",,sessionId20250606lhx0110,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 9, ""fast"": false}]
```",未知,[],,无,,无
武汉黄鹤楼东门坐车去天河机场贵宾楼，价格差不多12元要确认是否绕路,"[{""content"":""# 用户需求：\n武汉黄鹤楼东门坐车去天河机场贵宾楼，价格差不多12元要确认是否绕路\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉黄鹤楼东门坐车去天河机场贵宾楼，价格差不多12元要确认是否绕路\""}""}]",,sessionId20250606lhx0111,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
预估15元以内从天津之眼摩天轮打车到滨海机场巴士站避开晚高峰时段,"[{""content"":""# 用户需求：\n预估15元以内从天津之眼摩天轮打车到滨海机场巴士站避开晚高峰时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预估15元以内从天津之眼摩天轮打车到滨海机场巴士站避开晚高峰时段\""}""}]",,sessionId20250606lhx0112,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
